# One stroke drawn by hand on a Wacom DTH246, 13 Sep 2026, through Scribble.Wpf on the
# WPF Stylus backend (StylusEventArgs.Timestamp).
#
# This recording splits a claim the docs had run together. The clock is a MILLISECOND
# clock, not a 15.6ms one: sixteen gaps of exactly 1000us appear, scattered through the
# stroke rather than bunched at its start, so the field does express a millisecond. What
# steps by 15.6ms is the DELIVERY -- 531 gaps of 16000us and 329 of 15000us, the Windows
# timer tick -- and WPF hands a whole StylusPointCollection one timestamp per event.
#
# So: 2442 points, 885 distinct timestamps, about three points to a value for the length
# of the stroke. The batching is the effect that reaches a caller, and it would survive a
# finer clock. The 15.6ms figure this page used to carry described the batch cadence and
# was attributed to the clock.
#
# 2442 points across a 13.562s span is 180.1 Hz, the same device the other four hardware
# recordings measured.
#
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WpfStylusSession
# MaxPressure: 1024
# Captured: 2026-09-13 02:29:38, 2442 points
# Timestamp: SystemTicks
desktopX,desktopY,pressure,timeUs
2324.7236854152043,2604.66335032197,151,1078000
2325.1924497207556,2604.773216956084,151,1078000
2325.8955961790825,2604.8830835901977,152,1094000
2326.833124790185,2604.9929502243112,153,1094000
2327.067506942961,2605.102816858425,153,1094000
2327.7706534012877,2605.2126834925384,154,1109000
2328.7081820123904,2605.322550126652,155,1109000
2328.942564165166,2605.542283394879,156,1109000
2329.645710623493,2605.762016663106,157,1125000
2330.5832392345956,2605.87188329722,158,1125000
2330.817621387371,2605.981749931333,159,1125000
2331.755149998474,2606.091616565447,160,1141000
2331.9895321512495,2606.3113498336743,161,1141000
2332.692678609577,2606.3113498336743,162,1156000
2333.161442915128,2606.421216467788,162,1156000
2333.6302072206795,2606.640949736015,163,1156000
2334.3333536790064,2606.7508163701286,163,1156000
2334.8021179845578,2607.0804162724694,164,1172000
2335.5052644428847,2607.190282906583,164,1172000
2335.974028748436,2607.3001495406966,165,1187000
2336.4427930539873,2607.41001617481,165,1187000
2337.38032166509,2607.5198828089237,166,1187000
2337.6147038178656,2607.6297494430373,166,1203000
2338.552232428968,2607.6297494430373,167,1203000
2338.786614581744,2607.6297494430373,167,1203000
2339.489761040071,2607.739616077151,167,1219000
2340.4272896511734,2607.8494827112645,167,1219000
2340.661671803949,2607.8494827112645,168,1234000
2341.364818262276,2607.959349345378,169,1234000
2342.3023468733786,2607.959349345378,169,1234000
2342.5367290261543,2607.959349345378,169,1250000
2343.474257637257,2608.0692159794917,170,1250000
2344.177404095584,2608.1790826136053,170,1250000
2344.646168401135,2608.1790826136053,170,1266000
2345.349314859462,2608.1790826136053,171,1266000
2346.052461317789,2608.3988158818324,171,1266000
2346.755607776116,2608.3988158818324,172,1281000
2347.4587542344434,2608.3988158818324,173,1281000
2348.1619006927704,2608.508682515946,173,1297000
2349.099429303873,2608.6185491500596,173,1297000
2349.5681936094243,2608.728415784173,174,1297000
2350.271340067751,2608.838282418287,174,1312000
2350.974486526078,2608.9481490524004,174,1312000
2351.677632984405,2608.9481490524004,175,1312000
2352.380779442732,2608.9481490524004,175,1328000
2353.083925901059,2609.058015686514,175,1328000
2354.0214545121617,2609.1678823206275,176,1328000
2354.490218817713,2609.277748954741,177,1344000
2355.19336527604,2609.277748954741,177,1344000
2356.1308938871425,2609.4974822229683,177,1344000
2357.068422498245,2609.4974822229683,178,1359000
2357.771568956572,2609.7172154911955,178,1359000
2358.2403332621234,2609.7172154911955,179,1359000
2358.9434797204503,2609.827082125309,179,1375000
2360.1153904843286,2609.9369487594226,179,1375000
2360.8185369426556,2610.0468153935362,180,1375000
2361.287301248207,2610.2665486617634,180,1391000
2361.990447706534,2610.2665486617634,180,1391000
2362.9279763176364,2610.376415295877,180,1406000
2363.865504928739,2610.4862819299906,181,1406000
2364.5686513870664,2610.596148564104,181,1406000
2365.0374156926177,2610.7060151982178,182,1406000
2365.7405621509447,2610.8158818323313,182,1422000
