# One slow shallow curve drawn by hand on a Wacom tablet, taken through WPF's stylus
# stack. Paired with wintab-digitizer-stroke.csv, drawn by the same hand at the same
# speed minutes apart, for comparing what the two input paths resolve.
# Display scale 2.25x. Mean turn angle 4.75 deg, path 1682px, mean segment 1.44px.
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WpfStylusSession
# Captured: 2026-09-12 08:14:41, 1170 points
desktopX,desktopY,pressure
2888.2061830500197,2870.066499832148,159
2889.6124759666736,2869.846766563921,159
2891.7219153416545,2869.846766563921,160
2893.1282082583084,2869.846766563921,161
2895.0032654805136,2869.846766563921,162
2896.4095583971675,2869.846766563921,163
2898.0502334665975,2869.846766563921,164
2899.9252906888028,2869.846766563921,165
2901.800347911008,2869.7368999298074,166
2903.4410229804375,2869.7368999298074,167
2904.8473158970914,2869.6270332956938,168
2906.7223731192967,2869.51716666158,168
2908.597430341502,2869.51716666158,170
2910.238105410932,2869.4073000274666,170
2912.113162633137,2869.297433393353,171
2913.519455549791,2869.297433393353,171
2915.3945127719962,2869.1875667592394,172
2917.035187841426,2869.077700125126,172
2918.4414807580797,2868.9678334910122,173
2920.316537980285,2868.9678334910122,173
2921.9572130497145,2868.8579668568987,173
2923.3635059663684,2868.748100222785,173
2925.2385631885736,2868.748100222785,173
2926.879238258003,2868.748100222785,174
2928.285531174657,2868.748100222785,174
2930.1605883968623,2868.748100222785,175
2931.8012634662923,2868.528366954558,175
2933.207556382946,2868.528366954558,176
2935.0826136051514,2868.528366954558,176
2936.4889065218053,2868.528366954558,177
2938.129581591235,2868.528366954558,177
2940.00463881344,2868.528366954558,177
2941.4109317300945,2868.528366954558,178
2943.051606799524,2868.4185003204443,178
2944.9266640217293,2868.3086336863307,179
2946.332956938383,2868.3086336863307,179
2947.9736320078127,2868.3086336863307,180
2949.848689230018,2868.198767052217,180
2951.254982146672,2868.0889004181035,180
2952.8956572161014,2868.0889004181035,181
2954.7707144383066,2867.97903378399,181
2956.1770073549606,2867.97903378399,182
2957.81768242439,2867.8691671498764,183
2959.6927396465953,2867.759300515763,183
2961.0990325632492,2867.649433881649,184
2962.7397076326793,2867.649433881649,184
2964.146000549333,2867.5395672475356,185
2966.0210577715384,2867.5395672475356,186
2967.661732840968,2867.5395672475356,186
2969.068025757622,2867.429700613422,188
2970.943082979827,2867.429700613422,189
2972.114993743706,2867.209967345195,189
2973.990050965911,2867.209967345195,191
2975.865108188116,2867.209967345195,192
2977.0370189519945,2867.209967345195,193
2978.9120761741997,2867.209967345195,195
2980.5527512436292,2867.209967345195,196
2981.959044160283,2867.1001007110813,196
2983.8341013824884,2867.1001007110813,197
2985.0060121463666,2867.1001007110813,198
2986.881069368572,2867.1001007110813,199
2988.2873622852258,2867.1001007110813,199
2989.9280373546553,2867.1001007110813,201
2991.334330271309,2867.1001007110813,201
2992.975005340739,2867.1001007110813,201
2994.381298257393,2867.1001007110813,203
2996.2563554795984,2867.1001007110813,203
2997.4282662434766,2867.1001007110813,205
2999.303323465682,2867.1001007110813,206
3000.47523422956,2867.1001007110813,206
3002.3502914517653,2867.1001007110813,208
3003.522202215644,2867.209967345195,209
3005.3972594378492,2867.209967345195,210
3006.5691702017275,2867.209967345195,211
3008.4442274239327,2867.209967345195,212
3009.8505203405866,2867.209967345195,213
3011.491195410016,2867.209967345195,214
3012.89748832667,2867.209967345195,215
3014.5381633960997,2867.209967345195,217
3015.9444563127536,2867.429700613422,217
3017.585131382183,2867.429700613422,219
3018.991424298837,2867.429700613422,220
3020.6320993682666,2867.429700613422,220
3022.0383922849205,2867.429700613422,222
3023.4446852015744,2867.429700613422,223
3025.0853602710044,2867.429700613422,223
3026.4916531876584,2867.429700613422,225
3028.3667104098636,2867.429700613422,225
3029.538621173742,2867.429700613422,225
3031.413678395947,2867.429700613422,227
3032.5855891598253,2867.429700613422,227
3034.226264229255,2867.429700613422,229
3035.632557145909,2867.429700613422,229
3037.273232215339,2867.429700613422,231
3038.6795251319927,2867.5395672475356,231
3040.0858180486466,2867.5395672475356,233
3041.257728812525,2867.5395672475356,233
3042.8984038819544,2867.5395672475356,235
3044.3046967986083,2867.5395672475356,235
3045.945371868038,2867.649433881649,237
3047.351664784692,2867.649433881649,237
3048.52357554857,2867.649433881649,238
3049.929868465224,2867.8691671498764,239
3051.5705435346536,2867.8691671498764,240
