# One slow shallow curve drawn by hand on a Wacom DTH246 pen display, 13 Sep 2026, through
# Scribble.WinUINative on the Wintab hi-res digitizer context.
#
# The first recording in this repository taken on real hardware with a time column, and so the
# only measurement of Wintab's pkTime that exists: 1683 points, 1683 distinct timestamps, gaps
# of 5ms or 6ms averaging 5555us for a 180 Hz device. No repeats, no backward steps.
#
# Pressure confirms the DTH246 resolves in steps of 4 across its declared 0..32767 range, so
# 8192 levels rather than 32767: 99.7% of the gaps between distinct pressures are multiples
# of 4, and the smallest step is exactly 4. Reproduced here on a different code path from the
# earlier measurement -- the native C ABI rather than the managed Avalonia sample.
#
# Coordinates are genuinely sub-pixel: none of the 1683 points lands on a whole pixel.
#
# Pen stroke recorded from a live session, in desktop pixels.
# Source: Wintab (high-res)
# MaxPressure: 32767
# Captured: 1683 points
# Timestamp: DeviceTicks
desktopX,desktopY,pressure,timeUs
2403.9844946582207,2575.9276018099549,2576,1022000
2404.7105984683749,2576.1689291101056,2592,1027000
2405.5819230405596,2576.4102564102564,2604,1033000
2406.3080268507138,2576.6515837104071,2616,1038000
2407.034130660868,2576.7722473604827,2632,1044000
2407.7602344710222,2577.0135746606334,2632,1050000
2408.4863382811764,2577.134238310709,2656,1055000
2409.357662853361,2577.2549019607845,2656,1061000
2410.2289874255462,2577.4962292609353,2660,1066000
2410.9550912356999,2577.737556561086,2664,1072000
2411.826415807885,2577.8582202111616,2668,1077000
2412.6977403800702,2577.9788838612367,2680,1083000
2413.5690649522548,2578.2202111613879,2684,1088000
2414.295168762409,2578.340874811463,2704,1094000
2415.1664933345937,2578.5822021116137,2708,1100000
2416.0378179067789,2578.7028657616893,2736,1105000
2416.909142478964,2578.94419306184,2756,1111000
2417.7804670511487,2579.0648567119156,2776,1116000
2418.6517916233338,2579.1855203619912,2788,1122000
2419.3778954334875,2579.4268476621419,2808,1127000
2420.2492200056727,2579.6681749622926,2824,1133000
2421.1205445778578,2579.7888386123682,2844,1138000
2421.9918691500425,2580.0301659125189,2868,1144000
2423.0084144842581,2580.1508295625945,2872,1150000
2423.8797390564432,2580.2714932126696,2900,1155000
2424.7510636286283,2580.5128205128203,2920,1161000
2425.767608962844,2580.7541478129715,2924,1166000
2426.6389335350286,2580.8748114630466,2940,1172000
2427.5102581072138,2580.9954751131222,2952,1177000
2428.3815826793989,2581.2368024132729,2956,1183000
2429.3981280136145,2581.3574660633485,2976,1188000
2430.2694525857992,2581.4781297134236,2980,1194000
